Symbol,Strategy,Avg_Fill,IS_Bps,Spread_Bps,Slippage_Bps,Impact_Bps,Total_Shares,Date
AAPL,AC_Aggressive,258.60127033865814,-0.33699444715984406,3.520492464955141,0.0,0.05198645842748389,7825,2026-01-09
AAPL,AC_Balanced,258.0991619424921,-19.752656045973758,3.921011704842819,0.0,0.0640904908291358,7825,2026-01-09
AAPL,AC_Urgent,257.99060984025556,-23.9501777344342,4.282887385743159,0.0,0.0845750362347638,7825,2026-01-09
AAPL,TWAP,260.322692971246,88.85378455200987,3.4235809233377132,0.0,0.054306784556141095,7825,2026-01-12
AAPL,VWAP,259.90123281789135,72.52001889109793,4.025858765192895,0.0,0.05157485365223968,7825,2026-01-12
AAPL,AC_Aggressive,260.0891015846645,79.80090745684399,3.5763729254859324,0.0,0.05302402512149347,7825,2026-01-12
AAPL,AC_Balanced,259.3326195143771,50.48330586531424,4.084573487574363,0.0,0.06448070127638149,7825,2026-01-12
AAPL,AC_Urgent,258.67711447923324,25.079087819159795,4.577098630317587,0.0,0.08326297387725817,7825,2026-01-12
AAPL,TWAP,260.2137252396166,18.62373360135061,3.4036327020829455,0.0,0.05516910975385341,7825,2026-01-13
AAPL,VWAP,260.3671714760383,24.531646816268182,3.7694340367216377,0.0,0.05947783567682272,7825,2026-01-13
AAPL,AC_Aggressive,260.25617449201275,20.258094306719876,3.5075499014584373,0.0,0.05465296798219205,7825,2026-01-13
AAPL,AC_Balanced,260.29872369329075,21.896303195880762,3.916133435366648,0.0,0.06862225400235321,7825,2026-01-13
AAPL,AC_Urgent,260.3154223003194,22.539224934701174,4.460813074138828,0.0,0.08870996035503077,7825,2026-01-13
AAPL,TWAP,258.59478210862613,-118.27812694041096,3.5185401221779222,0.0,0.05631861756963492,7825,2026-01-14
AAPL,VWAP,259.4964204089457,-83.82368497060533,4.2275222941943875,0.0,0.06431432297163954,7825,2026-01-14
AAPL,AC_Aggressive,258.7459632587859,-112.50101857748885,3.645730097864415,0.0,0.05588252370037659,7825,2026-01-14
AAPL,AC_Balanced,259.38942186581465,-87.91243662840009,4.115397823402874,0.0,0.07214057196498888,7825,2026-01-14
AAPL,AC_Urgent,260.0658578402556,-62.06368550568886,4.671014620628126,0.0,0.09739934375403558,7825,2026-01-14
AAPL,TWAP,259.3665916932907,-48.093141254692554,3.303746375369566,0.0,0.05542203103179084,7825,2026-01-15
AAPL,VWAP,259.37357329073484,-47.82525707178409,3.4877509508586346,0.0,0.05321740858942898,7825,2026-01-15
AAPL,AC_Aggressive,259.6241799233227,-38.209470206499454,3.37793662792518,0.0,0.055781459023316236,7825,2026-01-15
AAPL,AC_Balanced,260.22336040894584,-15.21889017238709,3.630811137131589,0.0,0.07240684245278886,7825,2026-01-15
AAPL,AC_Urgent,260.4343578785943,-7.122908528554017,3.876134226051475,0.0,0.09538130314636399,7825,2026-01-15
AAPL,TWAP,256.4341198083068,-73.38934163682586,3.201937802483333,0.0,0.051300262667870224,7825,2026-01-16
AAPL,VWAP,256.87942585303506,-56.15146497229384,3.5098877881218487,0.0,0.05494223502832549,7825,2026-01-16
AAPL,AC_Aggressive,256.53972941853027,-69.30117472965347,3.2291215000107907,0.0,0.05210365347372473,7825,2026-01-16
AAPL,AC_Balanced,256.93412259424935,-54.034144333677816,3.348714928168428,0.0,0.06971987674834222,7825,2026-01-16
AAPL,AC_Urgent,257.34888071565496,-37.978783246528366,3.5169867155017185,0.0,0.09120316032509534,7825,2026-01-16
AAPL,TWAP,249.63259024920131,-174.65332180491734,3.5439906296794206,0.0,0.046933807610881485,7825,2026-01-20
AAPL,VWAP,249.1415867987221,-193.978839824549,4.401594311816767,0.0,0.046044515347070686,7825,2026-01-20
AAPL,AC_Aggressive,250.22979008306706,-151.14799584553862,3.6224324444766807,0.0,0.04838393747340463,7825,2026-01-20
AAPL,AC_Balanced,251.71361171884982,-92.74591795331189,4.017131335604642,0.0,0.0630914633769648,7825,2026-01-20
AAPL,AC_Urgent,252.46130079233225,-63.317451313079644,4.628670665072409,0.0,0.08265237223032006,7825,2026-01-20
AAPL,TWAP,247.25199334185308,10.607224699878959,3.7221306653555017,0.0,0.04942627335379396,7825,2026-01-21
AAPL,VWAP,247.7637918977637,31.328652471367402,4.260057775171228,0.0,0.047153283603884905,7825,2026-01-21
AAPL,AC_Aggressive,247.1938662492013,8.253805882962872,3.759643016109746,0.0,0.05017341589841752,7825,2026-01-21
AAPL,AC_Balanced,247.1756926261981,7.518001899036175,4.005387719430097,0.0,0.0647846058701027,7825,2026-01-21
AAPL,AC_Urgent,247.20371180830676,8.652427644431082,4.4309588710902155,0.0,0.0880971089817812,7825,2026-01-21
AAPL,TWAP,249.79663610223642,-8.533995011694717,3.3723891401961037,0.0,0.05571662239963176,7825,2026-01-22
AAPL,VWAP,249.65424665814695,-14.229345086412826,3.7486296898954308,0.0,0.05264249609578493,7825,2026-01-22
AAPL,AC_Aggressive,249.79638387220442,-8.544083809645109,3.5017386016476513,0.0,0.05490336417714681,7825,2026-01-22
AAPL,AC_Balanced,249.76488525239606,-9.803978233885458,3.973489710020045,0.0,0.06620208180573842,7825,2026-01-22
AAPL,AC_Urgent,249.74288684984026,-10.683879159414378,4.474504824194073,0.0,0.08411216451789771,7825,2026-01-22
AAPL,TWAP,247.9074926517572,64.65258691377373,3.467079153762865,0.0,0.05594280729588373,7825,2026-01-23
AAPL,VWAP,247.5094896485624,48.49429370183511,3.9062684547221425,0.0,0.053489780698095464,7825,2026-01-23
AAPL,AC_Aggressive,247.76290433226842,58.78252954594654,3.580443432864571,0.0,0.05419850200369874,7825,2026-01-23
AAPL,AC_Balanced,247.16854762939298,34.65258630317436,3.9673606463203948,0.0,0.06510793310966098,7825,2026-01-23
AAPL,AC_Urgent,246.455732370607,5.713412817158758,4.369297978220158,0.0,0.08423718240270234,7825,2026-01-23
AAPL,TWAP,254.9373150159744,149.38461667103996,3.5397710406023695,0.0,0.04936346176271328,7825,2026-01-26
AAPL,VWAP,255.01981735463258,152.66914160127376,3.783294060161735,0.0,0.05408536115580844,7825,2026-01-26
AAPL,AC_Aggressive,254.71544194249196,140.5515623230902,3.711226712996645,0.0,0.04858351652301738,7825,2026-01-26
AAPL,AC_Balanced,254.02223382747601,112.95404966295442,4.296007573085581,0.0,0.05840838444477444,7825,2026-01-26
AAPL,AC_Urgent,253.34028522683715,85.80479284956644,4.889869987335419,0.0,0.07758445491423568,7825,2026-01-26
AAPL,TWAP,260.3832408945687,7.2343267569086045,3.3263328784371176,0.0,0.05320413570410679,7825,2026-01-27
AAPL,VWAP,260.3682948115016,6.659908238242362,3.8743121464286463,0.0,0.0512621172174847,7825,2026-01-27
AAPL,AC_Aggressive,260.49008337380195,11.340573080846905,3.428861042095092,0.0,0.05192271784066496,7825,2026-01-27
AAPL,AC_Balanced,260.7008124856231,19.43946452339418,3.8047894562930105,0.0,0.06060531844991255,7825,2026-01-27
AAPL,AC_Urgent,260.73832879233225,20.881317966123802,4.251591231045944,0.0,0.07557713168448221,7825,2026-01-27
AAPL,TWAP,255.781528115016,-64.80807973990422,3.4101970477262205,0.0,0.0558438381177718,7825,2026-01-28
AAPL,VWAP,256.122502913738,-51.563768900726444,3.7983489518702656,0.0,0.053161348329524995,7825,2026-01-28
AAPL,AC_Aggressive,255.84774006389776,-62.23624265533134,3.507985813141382,0.0,0.055389145177868,7825,2026-01-28
AAPL,AC_Balanced,256.15841838977644,-50.16872231554448,3.901424267293922,0.0,0.06836774954640074,7825,2026-01-28
AAPL,AC_Urgent,256.4943574185302,-37.120013330297354,4.384039126049644,0.0,0.08839111614173531,7825,2026-01-28
AAPL,TWAP,257.0983750798723,-20.635399327109116,3.58080947163336,0.0,0.04666523304512386,7825,2026-01-29
AAPL,VWAP,257.2711110159743,-13.930592711878242,3.882353932628168,0.0,0.045873052580568036,7825,2026-01-29
AAPL,AC_Aggressive,256.9002768690096,-28.324651631118634,3.726522064851347,0.0,0.04689589297988775,7825,2026-01-29
AAPL,AC_Balanced,256.55999118210855,-41.532961239925115,4.186825046559051,0.0,0.06167201800705544,7825,2026-01-29
AAPL,AC_Urgent,256.74899077316286,-34.19687509032099,4.600177570571195,0.0,0.08461400076925353,7825,2026-01-29
AAPL,TWAP,255.7114898019169,67.38148826444635,6.282282206737076,0.0,0.11964629820643202,7825,2026-01-30
AAPL,VWAP,255.1103031821086,43.71272370506274,8.351135820482739,0.0,0.13885939976331785,7825,2026-01-30
AAPL,AC_Aggressive,255.70402286261978,67.08751427636939,6.294080652059207,0.0,0.11922920178125937,7825,2026-01-30
AAPL,AC_Balanced,255.6371037699681,64.45290432945283,6.388493371236077,0.0,0.11824255993554914,7825,2026-01-30
AAPL,AC_Urgent,255.40989404472842,55.507639556235944,6.728006842595279,0.0,0.11981887248116933,7825,2026-01-30
AAPL,TWAP,268.36734738658146,50.08233581987653,3.4796200559664285,0.0,0.08800198268580707,7825,2026-02-02
AAPL,VWAP,268.363130313099,49.924410736488234,3.5178826198839794,0.0,0.09550278524024672,7825,2026-02-02
AAPL,AC_Aggressive,268.33507713738015,48.873848033903485,3.4726567000564934,0.0,0.08812067081402841,7825,2026-02-02
AAPL,AC_Balanced,268.08589723961666,39.54231603740199,3.422238174619274,0.0,0.09159756295719015,7825,2026-02-02
AAPL,AC_Urgent,267.5944408817891,21.137778716719957,3.3100826792589384,0.0,0.11117966837056954,7825,2026-02-02
AAPL,TWAP,269.77443961661334,11.297673007426567,3.9777525482239144,0.0,0.045729334063979846,7825,2026-02-03
AAPL,VWAP,269.8206723706071,13.01336506161821,4.242477611999561,0.0,0.044556993760187354,7825,2026-02-03
